,state_id,year,conventional_energy,green_energy,pop_ideology,gov_ideology,population,median_income,green_per_capita,conv_per_capita,energy_total,perc_green_energy,perc_conv_energy,perc_change_green
101,AZ,2008,82813519.0,36645652.0,48.543113708496094,46.10859680175781,6280362.0,53544,5.834958558121331,13.186105991979444,119459171.0,0.30676298599125557,0.6932370140087445,0.011070071908139079
102,AZ,2009,74667317.0,37302366.0,44.179378509521484,17.55684471130371,6343154.0,52385,5.880728419962687,11.771323382657902,111969683.0,0.33314701801915436,0.6668529819808456,0.026384032027898796
103,AZ,2010,73554420.0,38181795.0,39.17367935180664,17.55684471130371,6407172.0,52839,5.959227409534191,11.480013335056402,111736215.0,0.34171369595793094,0.6582863040420691,0.008566677938776579
104,AZ,2011,67198702.0,40911902.0,46.67196273803711,17.51221466064453,6472643.0,53108,6.320741310775212,10.381957107784254,108110604.0,0.37842635677070124,0.6215736432292988,0.036712660812770304
105,AZ,2012,70663156.0,40217378.0,47.18231201171875,17.51221466064453,6554978.0,50320,6.135394809868164,10.78007523442489,110880534.0,0.36270909373506444,0.6372909062649356,-0.015717263035636808
106,AZ,2013,73391414.0,39931212.0,45.57556915283203,18.617374420166016,6632764.0,55453,6.020297420502222,11.064981959255599,113322626.0,0.3523675139684815,0.6476324860315186,-0.010341579766582953
107,AZ,2014,70194495.0,42062693.0,40.47079086303711,17.699928283691406,6730413.0,51050,6.249645155505316,10.429448386005435,112257188.0,0.3746993288305066,0.6253006711694934,0.022331814862025123
108,AZ,2015,70099017.0,43043030.0,42.35708999633789,20.845312118530273,6829676.0,54060,6.302353142374543,10.263886163853162,113142047.0,0.3804335447457478,0.6195664552542522,0.005734215915241203
109,AZ,2016,64852173.0,43911277.0,44.415618896484375,20.845312118530273,6941072.0,58328,6.326296139846987,9.343250293326449,108763450.0,0.40373192464931923,0.5962680753506807,0.02329837990357142
110,AZ,2017,61214817.0,44638134.0,,18.871355056762695,7044008.0,61125,6.337036244138281,8.690338937718412,105852951.0,0.42169947628573906,0.5783005237142609,0.017967551636419832
111,CA,1990,90666480.0,75118429.0,53.49769592285156,49.02092361450195,29959515.0,60726,2.5073312768914984,3.026299991838987,165784909.0,0.45310776145493437,0.5468922385450656,0.0
112,CA,1991,87173145.0,71769385.0,51.67015075683594,49.66812515258789,30470736.0,59253,2.3553544948832217,2.8608808464619955,158942530.0,0.4515429885254752,0.5484570114745247,-0.0015647729294591683
113,CA,1992,103703251.0,73441997.0,52.472068786621094,49.33556365966797,30974659.0,59943,2.3710348837092927,3.348002991735922,177145248.0,0.4145863229704022,0.5854136770295978,-0.03695666555507299
114,CA,1993,96229246.0,90749973.0,53.25450134277344,49.59606170654297,31274928.0,57078,2.9016844739019065,3.0768814559700983,186979219.0,0.4853479091705908,0.5146520908294092,0.07076158620018858
115,CA,1994,110944317.0,75233549.0,48.930843353271484,47.86492156982422,31484435.0,57975,2.3895473747583527,3.52378300579318,186177866.0,0.4040950227670995,0.5959049772329005,-0.08125288640349126
116,CA,1995,85628193.0,95819352.0,49.031917572021484,40.91232681274414,31696582.0,59300,3.02301844407072,2.7014961108424878,181447545.0,0.528082934381945,0.4719170656180551,0.12398791161484546
117,CA,1996,78252313.0,96982612.0,50.29655075073242,40.91232681274414,32018834.0,60576,3.028923913968885,2.4439463660669216,175234925.0,0.5534433960581774,0.44655660394182267,0.025360461676232404
118,CA,1997,83831320.0,88944595.0,53.76141357421875,46.938758850097656,32486010.0,60641,2.7379353450916257,2.5805360522883545,172775915.0,0.5147974183785975,0.4852025816214025,-0.03864597767957989
119,CA,1998,88129382.0,101451099.0,55.64951705932617,46.68425750732422,32987675.0,61700,3.075424351670738,2.6715851299007887,189580481.0,0.5351347272929432,0.4648652727070568,0.02033730891434571
120,CA,1999,97802822.0,90492974.0,57.10064697265625,71.40757751464844,33499204.0,64391,2.7013469932001968,2.9195565960313563,188295796.0,0.48058945511454754,0.5194105448854525,-0.054545272178395665
121,CA,2000,117293384.0,90767059.0,51.14085388183594,71.40757751464844,33987977.0,66827,2.6705637408192904,3.45102575537226,208060443.0,0.4362533199066581,0.563746680093342,-0.04433613520788943
122,CA,2001,123756827.0,74634910.0,56.68010711669922,71.53636169433594,34479458.0,65596,2.164619583057251,3.5892915428078944,198391737.0,0.37619969021189625,0.6238003097881037,-0.060053629694761856
123,CA,2002,101129320.0,82682603.0,56.28956604003906,71.53636169433594,34871843.0,64817,2.371041960701647,2.9000279681231644,183811923.0,0.44982176156222464,0.5501782384377754,0.07362207135032839
124,CA,2003,104044068.0,88462980.0,55.6248779296875,71.83673095703125,35253159.0,65867,2.5093632034507887,2.951340275633171,192507048.0,0.45953112324490064,0.5404688767550994,0.009709361682675999
125,CA,2004,112777731.0,81574056.0,59.10036087036133,49.32379913330078,35574576.0,64033,2.293043661293391,3.1701777977620873,194351787.0,0.41972372499976035,0.5802762750002396,-0.03980739824514029
